trajectory_id,task_id,family,representation,variant,task_text,reference_solution,alignment_method,boundary_crossed,reference_start_token_index,base_token_count_metadata,token_count,analysis_token_count,trajectory_valid,mean_entropy_top20,median_entropy_top20,std_entropy_top20,cumulative_entropy_top20,mean_entropy_valid_vocab,median_entropy_valid_vocab,std_entropy_valid_vocab,cumulative_entropy_valid_vocab,mean_p1,median_p1,mean_top20_mass,fraction_p1_ge_090,fraction_p1_ge_099,longest_run_p1_ge_090,longest_run_p1_ge_099,mean_abs_entropy_change_top20,mean_abs_entropy_change_valid_vocab,reference_in_top20_fraction,mean_reference_surprisal
group_by_length__nl__v3,group_by_length,grouping,nl,3,"Given a list of strings, build a dictionary grouping strings by their length while preserving input order inside each group.","Initialize with an empty dictionary. Process each string, use its length as the key, create an empty list for a new key, and append the string to that key's list. Produce the dictionary.",fast_offsets,False,33,33,43,42,True,0.9064036117711761,0.8544641435146332,0.6717432685254722,38.0689516943894,1.0716284493755666,0.8891918659210205,0.8984281971766833,45.008394873773796,0.7105244635826066,0.7741169333457947,0.9764876010872069,0.38095238095238093,0.07142857142857142,4,1,0.6998304882744844,0.8872870627028311,0.9523809523809523,1.6573754067283062
scan_max__nl__v2,scan_max,scan_extremum,nl,2,"Given a non-empty list of numbers, find the largest value by scanning the list once.","Take the first value as the current maximum. Inspect each remaining value. If a value is larger than the current maximum, replace the current maximum with it. Output the current maximum after the scan.",fast_offsets,False,30,30,40,39,True,1.0148664258707027,1.0273990631103516,0.7139877659403836,39.57979060895741,1.0949113708084974,1.0575239658355713,0.7816341190631733,42.7015434615314,0.6504345478919836,0.6671517491340637,0.9901065826416016,0.23076923076923078,0.07692307692307693,4,1,0.8960973964513916,0.9619233492565783,0.9743589743589743,1.0880689651776965
binary_search_insertion__nl__v2,binary_search_insertion,binary_search,nl,2,"Given an ascending sorted list and a target value, return the index where the target could be inserted while preserving order.",Set low to the start and high just past the end. Repeatedly inspect the middle. Move low right when the middle value is below the target; otherwise move high to the middle. Output low when the range closes.,fast_offsets,False,35,35,47,46,True,1.16541462101842,1.2176506519317627,0.7457887328350108,53.60907256684732,1.424351460027063,1.4416013360023499,0.974188710711344,65.5201671612449,0.6274856455300165,0.667364239692688,0.9625377058982849,0.1956521739130435,0.06521739130434782,2,2,0.8303642919959707,1.0646629881320728,0.9130434782608695,2.2240615357804927
count_digits__nl__v2,count_digits,digit_count,nl,2,"Given a positive integer, count its decimal digits.","Begin a counter at zero. While the number is positive, remove its last digit using integer division by ten and increase the counter by one. Output the counter.",fast_offsets,False,20,20,32,31,True,1.010045389614759,1.022209644317627,0.6754239220557962,31.311407078057528,1.1548762724043862,1.0481541156768799,0.8253732731418884,35.80116444453597,0.6806155712373795,0.7177067399024963,0.9801568177438551,0.2903225806451613,0.03225806451612903,2,1,0.8308856743077437,0.9811870905260245,0.9354838709677419,1.527066628088153
matrix_contains__python__v3,matrix_contains,matrix_search,python,3,"Given a matrix and a target value, determine whether the target occurs anywhere in the matrix.","def matrix_contains(element, x):
    for entry in element:
        for result in entry:
            if result == x:
                return True
    return False",fast_offsets,False,28,28,38,37,True,0.4523769094281503,0.1121736466884613,0.6057654528601488,16.73794564884156,0.5212783224226253,0.11358954012393951,0.7327699994242208,19.287297929637134,0.8606302021323023,0.981793224811554,0.9911874484371495,0.6756756756756757,0.32432432432432434,8,4,0.43879957034045625,0.5281140906994956,0.8918918918918919,1.4711454077277686
count_even_digits__python__v3,count_even_digits,digit_count,python,3,"Given a positive integer, count how many of its decimal digits are even.","def count_even_digits(x):
    element = 0
    while x > 0:
        entry = x % 10
        if entry % 2 == 0:
            element += 1
        x //= 10
    return element",fast_offsets,False,25,25,62,61,True,0.28439284784535185,0.0940934345126152,0.4516151340981083,17.34796371856646,0.30524445380087556,0.09862705320119858,0.5045501695878265,18.61991168185341,0.9165040887281543,0.9834001660346985,0.9975173395188128,0.7868852459016393,0.4262295081967213,17,6,0.34905454174101275,0.38092641530844656,0.9672131147540983,0.6521167998612327
adjacent_sums__python__v1,adjacent_sums,adjacent_transform,python,1,"Given a list of numbers, create a list containing the sum of each adjacent pair.","def adjacent_sums(values):
    result = []
    for index in range(1, len(values)):
        result.append(values[index] + values[index - 1])
    return result",fast_offsets,False,27,27,48,47,True,0.2416561814421352,0.037798501551151276,0.4117918662942312,11.357840527780354,0.24974899439195647,0.03808876499533653,0.4263191272423568,11.738202736421954,0.9139617941481002,0.9946975708007812,0.99921940742655,0.7872340425531915,0.574468085106383,10,6,0.3449150892252953,0.35301090006301505,1.0,0.481550972274295
contains_zero__nl__v1,contains_zero,membership_test,nl,1,"Given a list of numbers, determine whether zero occurs in the list.","Examine the numbers one by one. If the current number equals zero, return true immediately. If the scan finishes without finding zero, return false.",fast_offsets,False,24,24,32,31,True,0.880972304652753,0.8202491998672485,0.6209046370117791,27.31014144423534,0.961293607497693,0.8419610261917114,0.6889296081545646,29.80010183242848,0.7109130015296321,0.7666599750518799,0.9905677226281935,0.2903225806451613,0.12903225806451613,4,1,0.5971862912158638,0.6327660440816544,0.967741935483871,1.3283501679447176
ordered_unique_intersection__python__v3,ordered_unique_intersection,ordered_intersection,python,3,"Given two lists, return distinct values from the first list that also occur in the second list, preserving first-list order.","def ordered_unique_intersection(element, x):
    entry = []
    for result in element:
        if result in x and result not in entry:
            entry.append(result)
    return entry",fast_offsets,False,36,36,48,47,True,0.5705402579673744,0.16240696609020233,0.7975368876245144,26.815392124466598,0.7346355169317982,0.18838822841644287,1.1176932069235075,34.52786929579452,0.8168473050315329,0.9720174670219421,0.974170835728341,0.6595744680851063,0.3191489361702128,17,7,0.7241537551314611,0.9516977421817896,0.8936170212765957,1.3505974045287115
minmax_normalize__nl__v3,minmax_normalize,bounded_numeric_transform,nl,3,"Given a non-empty list of numbers with distinct minimum and maximum values, scale each value into the interval from zero to one using min-max normalization.","Find the minimum and maximum values. Initialize an empty result list. For each value, subtract the minimum and divide by the difference between maximum and minimum, then append the result. Produce the list.",fast_offsets,False,42,42,40,39,True,0.7317554731017504,0.595801830291748,0.6132664425181086,28.538463450968266,0.8236078194414194,0.6291199922561646,0.7399459757361285,32.120704958215356,0.7629777250381616,0.8688820004463196,0.988584694189903,0.4358974358974359,0.07692307692307693,3,2,0.6884577591952524,0.7844083945413953,0.9487179487179487,1.3420975326533573
insertion_sort_descending__python__v3,insertion_sort_descending,insertion_sort,python,3,"Given a list of numbers, sort it in descending order using insertion sort and return the sorted copy.","def insertion_sort_descending(n_count):
    result = n_count[:]
    for entry in range(1, len(result)):
        element = result[entry]
        x = entry - 1
        while x >= 0 and result[x] < element:
            result[x + 1] = result[x]
            x -= 1
        result[x + 1] = element
    return result",fast_offsets,False,32,32,101,100,True,0.25150515314421684,0.06224123202264309,0.4589746619527487,25.150515314421682,0.2733515340715894,0.06334805488586426,0.5349547641932433,27.33515340715894,0.914317071735859,0.990866482257843,0.9968209159374237,0.81,0.53,17,11,0.3448799884022586,0.3768694687197708,0.96,0.6258021804745516
invert_unique_map__python__v3,invert_unique_map,dictionary_transform,python,3,"Given a dictionary whose values are unique, return a new dictionary mapping each original value to its original key.","def invert_unique_map(entry):
    x = {}
    for element, result in entry.items():
        x[result] = element
    return x",fast_offsets,False,31,31,37,36,True,0.49475032813239117,0.1703045517206192,0.6365418469619601,17.811011812766083,0.5534337249312861,0.1706528589129448,0.7282956704360128,19.923614097526297,0.8309166580438614,0.963895857334137,0.9927675972382227,0.6666666666666666,0.3888888888888889,9,7,0.5440798045734742,0.6245710139961115,0.9166666666666666,1.371479963038938
numeric_palindrome__python__v2,numeric_palindrome,numeric_reverse,python,2,"Given a nonnegative integer, determine whether its decimal digits form a palindrome.","def numeric_palindrome(value):
    current = value
    output = 0
    while value > 0:
        item = value % 10
        output = output * 10 + item
        value //= 10
    return current == output",fast_offsets,False,27,27,62,61,True,0.40565738998643086,0.13720303773880005,0.5445911024423831,24.745100789172284,0.4605201673709163,0.13934969902038574,0.6670705179525327,28.091730209625894,0.8692085653787753,0.9774113297462463,0.9926913976669312,0.639344262295082,0.3770491803278688,9,8,0.4570341657296619,0.5458963522220074,0.9344262295081968,0.8207053890597293
anti_diagonal_sum__nl__v2,anti_diagonal_sum,diagonal_aggregate,nl,2,"Given a square matrix, calculate the sum of its anti-diagonal.","Begin a total at zero. For every row index, add the element whose column index is the mirrored position from the right. Output the total.",fast_offsets,False,26,26,30,29,True,1.4713851095273578,1.38766348361969,0.6941127688227889,42.67016817629337,1.822078099024707,1.7921916246414185,0.9929439967202572,52.8402648717165,0.5409198069366915,0.5679064393043518,0.943584026961491,0.10344827586206896,0.0,1,0,0.8265220490949494,1.2138422248618943,0.896551724137931,2.2278676069309484
gcd_two__python__v1,gcd_two,gcd_family,python,1,"Given two nonnegative integers, compute their greatest common divisor using the Euclidean algorithm.","def gcd_two(a, b):
    while b != 0:
        a, b = b, a % b
    return a",fast_offsets,False,28,28,33,32,True,0.3090430801585171,0.10626203566789627,0.4521774001107169,9.889378565072548,0.34231458737849607,0.10785588249564171,0.5415835160884034,10.954066796111874,0.9106353837996721,0.9831831157207489,0.9957722574472427,0.8125,0.46875,12,6,0.4137234667563931,0.4740735930615976,1.0,0.3915224916855209
rotate_matrix_clockwise__python__v3,rotate_matrix_clockwise,matrix_transform,python,3,"Given a non-empty square matrix, return a new matrix rotated ninety degrees clockwise.","def rotate_matrix_clockwise(entry):
    result = []
    aggregate = len(entry)
    for element in range(aggregate):
        x = []
        for n_count in range(aggregate - 1, -1, -1):
            x.append(entry[n_count][element])
        result.append(x)
    return result",fast_offsets,False,30,30,85,84,True,0.3967634097224445,0.11073509976267815,0.5462005444284829,33.328126416685336,0.46049918012351465,0.1235496886074543,0.6750319086543047,38.68193113037523,0.8802315261037577,0.9825695157051086,0.9919003453992662,0.6904761904761905,0.38095238095238093,23,6,0.41089536664389104,0.4895347865512374,0.9404761904761905,0.9747601694093193
string_palindrome__nl__v3,string_palindrome,palindrome_test,nl,3,"Given a string, determine whether it reads the same forward and backward.",Set one index at the beginning and another at the end. Compare the two characters and move both indices inward. Produce false on a mismatch; return true if all mirrored pairs match.,fast_offsets,False,25,25,40,39,True,1.2816580330881362,1.4495410919189453,0.6523872519409614,49.98466329043731,1.4891064843783777,1.635556697845459,0.8033080064435283,58.075152890756726,0.5728264195032609,0.5488911867141724,0.9716577178392655,0.15384615384615385,0.10256410256410256,2,2,0.7313222007973021,0.8973278606212453,0.9230769230769231,2.0549005466999892
binary_search_insertion__nl__v3,binary_search_insertion,binary_search,nl,3,"Given an ascending sorted list and a target value, return the index where the target could be inserted while preserving order.",Set low to the start and high just past the end. Repeatedly inspect the middle. Move low right when the middle value is below the target; otherwise move high to the middle. Produce low when the range closes.,fast_offsets,False,35,35,48,47,True,1.1637050504003592,1.2448303699493408,0.7417005042012292,54.69413736881688,1.4373532602801284,1.5141050815582275,0.9765042453705742,67.55560323316604,0.6377221767572646,0.6654843091964722,0.9606032790021694,0.2127659574468085,0.06382978723404255,2,2,0.8213789355941117,1.062300708104411,0.9148936170212766,2.298576365408309
frequency_map_chars__python__v3,frequency_map_chars,frequency_map,python,3,"Given a string, build a dictionary mapping each character to its occurrence count.","def frequency_map_chars(x):
    entry = {}
    for element in x:
        if element in entry:
            entry[element] += 1
        else:
            entry[element] = 1
    return entry",fast_offsets,False,25,25,55,54,True,0.360708865281022,0.07190277427434921,0.6019098651173822,19.478278725175187,0.4166361377148725,0.07549844682216644,0.7457957719410111,22.498351436603116,0.8836413384587677,0.9888945519924164,0.9920292496681213,0.7592592592592593,0.46296296296296297,25,15,0.45466842158820553,0.5443967830835631,0.9629629629629629,0.8058134320243779
sum_positive__python__v3,sum_positive,sign_sum,python,3,"Given a list of numbers, sum only the positive values.","def sum_positive(x):
    element = 0
    for entry in x:
        if entry > 0:
            element += entry
    return element",fast_offsets,False,22,22,38,37,True,0.36485845953653995,0.15868550539016724,0.5056023196126972,13.499763002851978,0.39208917050446207,0.16050049662590027,0.5501256014690332,14.507299308665097,0.9006299368433051,0.9728997945785522,0.9969693873379681,0.7837837837837838,0.2702702702702703,20,3,0.3502689550190957,0.37116607387239736,0.9459459459459459,0.9736425007097235
ordered_intersection__python__v1,ordered_intersection,ordered_intersection,python,1,"Given two lists, return values from the first list that also occur in the second list, preserving duplicates and order from the first list.","def ordered_intersection(first, second):
    result = []
    for value in first:
        if value in second:
            result.append(value)
    return result",fast_offsets,False,38,38,41,40,True,0.4080719166493509,0.0796075165271759,0.6831020757131511,16.322876665974036,0.49433524123742245,0.08163613080978394,0.8841886672306957,19.773409649496898,0.8697730518877507,0.9864020943641663,0.9872400850057602,0.75,0.475,12,7,0.4626617695395954,0.5870594352794191,0.975,0.43729512445679575
keep_letters__python__v3,keep_letters,string_filter,python,3,"Given a string, return a new string containing only alphabetic characters.","def keep_letters(x):
    entry = """"
    for element in x:
        if element.isalpha():
            entry += element
    return entry",fast_offsets,False,26,26,37,36,True,0.43702516166053507,0.09829572960734367,0.6489856055942194,15.732905819779262,0.4841772136666502,0.11720673367381096,0.7376395880471759,17.430379691999406,0.8654793198737833,0.9833140671253204,0.9941777404811647,0.6944444444444444,0.3611111111111111,14,3,0.5805834889012788,0.6395446063418474,0.9444444444444444,0.9773310561577091
count_below__python__v1,count_below,threshold_count,python,1,"Given a list of numbers and a threshold, count the values less than the threshold.","def count_below(values, threshold):
    count = 0
    for value in values:
        if value < threshold:
            count += 1
    return count",fast_offsets,False,27,27,39,38,True,0.1733682634644777,0.019102548249065876,0.3690580231226783,6.587994011650153,0.18549197715995097,0.020214371383190155,0.3883191340836227,7.048695132078137,0.9542628761969114,0.997549295425415,0.9989010973980552,0.8947368421052632,0.6578947368421053,20,17,0.2701560803276103,0.2817721565008616,1.0,0.2533200867708394
count_even_digits__nl__v2,count_even_digits,digit_count,nl,2,"Given a positive integer, count how many of its decimal digits are even.","Begin a counter at zero. While the number is positive, inspect the last digit, increase the counter if it is even, then remove the digit using integer division by ten. Output the counter.",fast_offsets,False,25,25,39,38,True,1.1890759762180478,1.1781947612762451,0.6906415835570291,45.18488709628582,1.3758119928993677,1.2293136715888977,0.899913791967726,52.28085573017597,0.6015634199506358,0.6021059453487396,0.9718683612974066,0.18421052631578946,0.0,2,0,0.9042834631494574,1.1263836920261383,0.9210526315789473,1.6893752345717268
rotate_right_one__nl__v1,rotate_right_one,rotation,nl,1,"Given a non-empty list, rotate it right by one position.","Create an empty result list. Append the original last element, then append every earlier element in original order. Return the result.",fast_offsets,False,24,24,25,24,True,1.065303295229872,0.863169401884079,0.6898143977522557,25.56727908551693,1.326090958590309,0.9917939305305481,0.9721189069402546,31.826183006167412,0.6725482003142437,0.7018039524555206,0.9617791747053465,0.25,0.0,2,0,0.7914710990760637,1.12668948199438,0.9583333333333334,2.2329811942763627
list_divisors__nl__v3,list_divisors,divisors,nl,3,"Given a positive integer n, return all positive divisors of n in increasing order.","Initialize an empty result list. Process every integer from one through n. If n is divisible by the current integer, append it. Produce the result.",fast_offsets,False,27,27,33,32,True,0.9434260866837576,0.9674333333969116,0.6164427267946975,30.189634773880243,1.0618556421832182,1.0316357016563416,0.7356505119454058,33.97938054986298,0.7057819431647658,0.7042973935604095,0.984811969101429,0.25,0.09375,2,1,0.6565034849749457,0.7642483536995226,0.9375,1.9899663276482897
reverse_integer__nl__v3,reverse_integer,numeric_reverse,nl,3,"Given a nonnegative integer, reverse the order of its decimal digits.","Initialize the reversed value at zero. While the number is positive, take its last digit, append that digit to the reversed value by multiplying by ten and adding, then remove the last input digit. Produce the reversed value.",fast_offsets,False,24,24,50,49,True,0.9097761723916141,0.7469236850738525,0.6952962412746626,44.57903244718909,1.0393732866433887,0.8330873250961304,0.8515003554264325,50.92929104552604,0.7065620784248624,0.8104889392852783,0.9812893064654603,0.30612244897959184,0.14285714285714285,3,1,0.8532242057844996,1.0099225226149429,0.9591836734693877,1.702888982085694
list_divisors__nl__v2,list_divisors,divisors,nl,2,"Given a positive integer n, return all positive divisors of n in increasing order.","Build an empty result list. Inspect every integer from one through n. If n is divisible by the current integer, add it. Output the result.",fast_offsets,False,27,27,32,31,True,1.105427667648802,1.09977388381958,0.6440375555502387,34.26825769711286,1.264297629676519,1.1630265712738037,0.7846375551028772,39.193226519972086,0.640195244742978,0.6277292370796204,0.9788940356623742,0.1935483870967742,0.06451612903225806,2,1,0.804353631225725,0.956237880140543,0.9354838709677419,1.972678008797248
filter_negative__python__v3,filter_negative,sign_filter,python,3,"Given a list of numbers, create a new list containing only negative values.","def filter_negative(x):
    element = []
    for entry in x:
        if entry < 0:
            element.append(entry)
    return element",fast_offsets,False,25,25,39,38,True,0.35265335988400404,0.06690668687224388,0.5462188070315247,13.400827675592154,0.37842202152272586,0.07924699783325195,0.5902594227375981,14.380036817863584,0.8896578048404894,0.9898580014705658,0.9971758691888106,0.7631578947368421,0.5,23,7,0.3659189954853138,0.384813015626089,0.9473684210526315,0.972618986503987
absolute_values__nl__v2,absolute_values,element_transform,nl,2,"Given a list of numbers, create a list containing the absolute value of each element.","Build an empty result list. Inspect each input number, compute its absolute value, and add that value to the result. Output the result.",fast_offsets,False,27,27,29,28,True,0.8777847419093762,0.7552445232868195,0.6619397074482142,24.577972773462534,0.9879112874290773,0.8073547780513763,0.809695751716315,27.661516048014164,0.7154638751276902,0.7934582233428955,0.984655744263104,0.32142857142857145,0.07142857142857142,2,1,0.7321870992029155,0.886442764489739,0.9642857142857143,1.8593764783124374
count_increases__nl__v3,count_increases,adjacent_analysis,nl,3,"Given a list of numbers, count how many positions contain a value larger than the immediately preceding value.",Initialize a counter at zero. Compare each value after the first with its predecessor. Increase the counter when the current value is larger. Produce the counter.,fast_offsets,False,30,30,37,36,True,0.7926844737634787,0.7769299149513245,0.5979721620346062,28.536641055485234,0.8515956474972578,0.8084141612052917,0.689155821002795,30.657443309901282,0.719492592745357,0.7085260152816772,0.9921394619676802,0.3055555555555556,0.16666666666666666,3,2,0.6443166529626718,0.7203405474046511,0.9444444444444444,1.4022714129520562
main_diagonal_sum__nl__v1,main_diagonal_sum,diagonal_aggregate,nl,1,"Given a square matrix, calculate the sum of its main diagonal.","Start a total at zero. For every index, add the matrix element whose row and column both equal that index. Return the total.",fast_offsets,False,23,23,27,26,True,1.176140868033354,1.117426872253418,0.6406249299813859,30.579662568867207,1.3457765344243784,1.1930306553840637,0.8046424497461839,34.990189895033836,0.6306005979959781,0.6576312780380249,0.9764757408545568,0.15384615384615385,0.07692307692307693,1,1,0.8066802924871445,0.9593856847286224,0.9230769230769231,1.987873525878128
filter_mapping_by_value__nl__v1,filter_mapping_by_value,dictionary_transform,nl,1,"Given a dictionary with numeric values and a threshold, return a new dictionary containing only entries whose value is greater than the threshold.","Start with an empty result dictionary. Examine each key and value. If the value is greater than the threshold, copy that entry into the result. Return the result.",fast_offsets,False,35,35,35,34,True,0.6046255613567636,0.5119789838790894,0.4668014343546691,20.557269086129963,0.6695262442123803,0.5522969961166382,0.5582588803938786,22.763892303220928,0.81800416988485,0.8880304396152496,0.9925460850491243,0.4411764705882353,0.058823529411764705,3,1,0.5332724729157758,0.6137986131802653,0.9705882352941176,1.2819295994875788
least_frequent__nl__v2,least_frequent,mode_selection,nl,2,"Given a non-empty list, return a value with the lowest occurrence count, choosing the first such value on ties.",Build occurrence counts. Then scan the original list while tracking the best value and lowest count seen. Replace the best only when a strictly lower count is found. Output the best value.,fast_offsets,False,35,35,36,35,True,1.404578582729612,1.2809432744979858,0.6389952326334838,49.16025039553642,1.8243198939732144,1.819767713546753,0.8673920393291925,63.8511962890625,0.5659923783370426,0.5803501605987549,0.9393769349370684,0.02857142857142857,0.0,1,0,0.5413652675993302,0.7307797354810378,0.8857142857142857,2.375711874450956
adjacent_sums__python__v3,adjacent_sums,adjacent_transform,python,3,"Given a list of numbers, create a list containing the sum of each adjacent pair.","def adjacent_sums(x):
    entry = []
    for element in range(1, len(x)):
        entry.append(x[element] + x[element - 1])
    return entry",fast_offsets,False,27,27,48,47,True,0.36263706082938874,0.11063200980424881,0.46719965855500883,17.04394185898127,0.38726124413896035,0.11074616014957428,0.49966376349889646,18.201278474531136,0.8741226627471599,0.980513334274292,0.9973842463594802,0.6808510638297872,0.3404255319148936,7,4,0.44186240805910254,0.4655430085764712,0.9574468085106383,0.9072140316800753
count_digits__python__v3,count_digits,digit_count,python,3,"Given a positive integer, count its decimal digits.","def count_digits(entry):
    element = 0
    while entry > 0:
        entry //= 10
        element += 1
    return element",fast_offsets,False,20,20,40,39,True,0.4493733083572573,0.15198475122451782,0.5527709491252838,17.525559025933035,0.5007058236500225,0.1524764448404312,0.6570397557851455,19.527527122350875,0.8502991275909619,0.9697495102882385,0.9936120403118622,0.6153846153846154,0.3076923076923077,11,4,0.43092475438760103,0.5076414280675204,0.9487179487179487,0.7880700045026083
square_values__python__v1,square_values,element_transform,python,1,"Given a list of numbers, create a list containing the square of each element.","def square_values(values):
    result = []
    for value in values:
        result.append(value * value)
    return result",fast_offsets,False,26,26,33,32,True,0.26017504602714325,0.044488582760095596,0.4043976472224766,8.325601472868584,0.26628123280170257,0.04509953409433365,0.41123518002525966,8.520999449654482,0.9219596469774842,0.9938811957836151,0.9994559828191996,0.75,0.5625,6,5,0.4199163806549604,0.42500493963128855,1.0,0.5274895530136234
minmax_normalize__python__v3,minmax_normalize,bounded_numeric_transform,python,3,"Given a non-empty list of numbers with distinct minimum and maximum values, scale each value into the interval from zero to one using min-max normalization.","def minmax_normalize(n_count):
    entry = min(n_count)
    element = max(n_count)
    x = []
    for result in n_count:
        x.append((result - entry) / (element - entry))
    return x",fast_offsets,False,42,42,65,64,True,0.5410595976065906,0.17985352873802185,0.7219849623667306,34.6278142468218,0.6426324085928172,0.188406303524971,0.9297248335596071,41.1284741499403,0.8322470826096833,0.9698938131332397,0.9849874377250671,0.609375,0.28125,10,5,0.6322385818611587,0.7813368824260708,0.90625,1.2370908619534333
count_primes_up_to__nl__v2,count_primes_up_to,primality,nl,2,"Given a nonnegative integer n, count how many prime numbers are at most n.","Begin a prime counter at zero. For every candidate from two through n, test divisors up to its square root. Increase the counter when no divisor is found. Output the counter.",fast_offsets,False,27,27,40,39,True,1.0239951980228608,0.9637208580970764,0.6910956714285796,39.93581272289157,1.2233102737137904,1.0173441171646118,0.896131393633038,47.70910067483783,0.6681759258111318,0.6845307946205139,0.9718082394355383,0.3076923076923077,0.05128205128205128,3,1,0.7845585763846573,1.0194094057538008,0.9743589743589743,1.8769640647806227
dedupe_first__nl__v3,dedupe_first,deduplication,nl,3,"Given a list, remove duplicate values while keeping the first occurrence of each value.","Initialize with an empty result list. Process the input values in order. If the current value is not already in the result, append it. Produce the result after the scan.",fast_offsets,False,26,26,37,36,True,0.9476072011101577,1.005821406841278,0.613855629276648,34.11385923996568,1.0787491380857925,1.1053027510643005,0.7831302254611519,38.83496897108853,0.6793751472400295,0.6187505125999451,0.9825963940885332,0.3055555555555556,0.08333333333333333,3,1,0.714112759062222,0.877646011060902,0.8888888888888888,2.0236179757048376
partition_by_threshold__python__v1,partition_by_threshold,partition,python,1,"Given a list of numbers and a threshold, return two lists: values below the threshold and values at least the threshold, preserving order.","def partition_by_threshold(values, threshold):
    below = []
    at_least = []
    for value in values:
        if value < threshold:
            below.append(value)
        else:
            at_least.append(value)
    return below, at_least",fast_offsets,False,38,38,71,70,True,0.1497079219576867,0.0034998952178284526,0.3632014451667987,10.47955453703807,0.15866929318134249,0.0035682341549545527,0.3939670755462436,11.106850522693975,0.9563103888716017,0.9996258318424225,0.9990311409745898,0.8857142857142857,0.7428571428571429,44,14,0.2232212246751834,0.23528991636460572,1.0,0.1314124217507777
count_increases__python__v1,count_increases,adjacent_analysis,python,1,"Given a list of numbers, count how many positions contain a value larger than the immediately preceding value.","def count_increases(values):
    count = 0
    for index in range(1, len(values)):
        if values[index] > values[index - 1]:
            count += 1
    return count",fast_offsets,False,30,30,53,52,True,0.1367553778774471,0.009122162591665983,0.3167528105748556,7.1112796496272495,0.15175710708416984,0.01002999534830451,0.3564260877144456,7.891369568376831,0.9594961662705128,0.99893718957901,0.9983864770485804,0.9230769230769231,0.7307692307692307,31,19,0.20491173014620562,0.22538745562433535,1.0,0.23568944467602868
selection_sort_ascending__nl__v3,selection_sort_ascending,selection_sort,nl,3,"Given a list of numbers, sort it in ascending order using selection sort and return the sorted copy.","Copy the list. For each position, find the smallest value in the remaining suffix and swap it into the current position. Produce the copy.",fast_offsets,False,31,31,29,28,True,1.1196760444768838,1.1427037119865417,0.6186719768734438,31.350929245352745,1.315167625833835,1.34760183095932,0.785851344263798,36.82469352334738,0.6553199759551457,0.660792201757431,0.9735296389886311,0.17857142857142858,0.10714285714285714,2,1,0.6323263214694129,0.7233793454037772,0.9285714285714286,1.8497222201133678
digit_sum__python__v3,digit_sum,digit_aggregate,python,3,"Given a nonnegative integer, compute the sum of its decimal digits.","def digit_sum(element):
    entry = 0
    while element > 0:
        entry += element % 10
        element //= 10
    return entry",fast_offsets,False,24,24,42,41,True,0.38407903990322134,0.12401691824197769,0.5211260427238789,15.747240636032075,0.428930734379342,0.12617528438568115,0.6149723899869719,17.58616010955302,0.8817249093113876,0.975464940071106,0.9944800327463847,0.6829268292682927,0.36585365853658536,8,4,0.40372668236959725,0.4698137839935953,0.9512195121951219,0.7442197966894771
fibonacci_nth__python__v1,fibonacci_nth,fibonacci,python,1,"Given a nonnegative integer n with F0 equal to zero and F1 equal to one, return Fn iteratively.","def fibonacci_nth(n):
    a = 0
    b = 1
    for _ in range(n):
        a, b = b, a + b
    return a",fast_offsets,False,35,35,45,44,True,0.2267462329097973,0.016259844414889812,0.40816560427873555,9.976834248031082,0.27396248497858655,0.017018551006913185,0.5487361450456717,12.054349339057808,0.9213968603448435,0.9980950057506561,0.9943214370445772,0.7954545454545454,0.6136363636363636,16,12,0.24537399106321933,0.30574506298073045,0.9772727272727273,0.39040324322774145
count_unique_words__python__v1,count_unique_words,word_count,python,1,"Given a string containing words separated by whitespace, count the distinct words.","def count_unique_words(text):
    words = text.split()
    unique = set(words)
    return len(unique)",fast_offsets,False,24,24,32,31,True,0.24859653813802007,0.09461230039596558,0.35833930553381416,7.706492682278622,0.26328321409058725,0.09541995823383331,0.3804866382981584,8.161779636808205,0.9327138104746419,0.9836109280586243,0.9987084115705183,0.8064516129032258,0.3870967741935484,12,4,0.324397744917466,0.34114267650293184,1.0,0.40547811760757946
linear_last_index__python__v1,linear_last_index,linear_search,python,1,"Given a list and a target, return the index of the last target occurrence or minus one if absent.","def linear_last_index(values, target):
    found = -1
    for index, value in enumerate(values):
        if value == target:
            found = index
    return found",fast_offsets,False,31,31,44,43,True,0.3825603104142342,0.14360392093658447,0.523172850645683,16.45009334781207,0.4323468004180075,0.14446693658828735,0.617228661796286,18.590912417974323,0.8734931197277335,0.9722405076026917,0.9940999579984088,0.6976744186046512,0.3488372093023256,21,6,0.3624697937740989,0.4191403193621054,0.9767441860465116,0.6326011858542442
lcm_two__python__v3,lcm_two,lcm_family,python,3,"Given two positive integers, compute their least common multiple using their greatest common divisor.","def lcm_two(element, entry):
    x = element
    result = entry
    while result != 0:
        x, result = result, x % result
    return (element // x) * entry",fast_offsets,False,27,27,49,48,True,0.6492351938504726,0.37973594665527344,0.6784468904375566,31.163289304822683,0.7291277786716819,0.4037686288356781,0.797432050445851,34.99813337624073,0.7885621398066481,0.910506397485733,0.9897214770317078,0.5,0.1875,8,4,0.7120518202477313,0.8260454854115526,0.9583333333333334,1.3706445610150695
